sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
3303,1523,1,3,6,18360,,,-3,,
3304,1523,1,362,9,18360,,,-3,,
3305,1523,1,35,8,18360,,,-3,,
3306,1524,1,88,8,18360,,,-3,,
3307,1525,1,321,6,18360,,,-3,,
3308,1526,1,2,12,18360,,,-3,,
3309,1527,1,124,4,18360,,,-3,,
3310,1527,1,232,6,18360,,,-3,,
3311,1527,1,89,6,18360,,,-3,,
3312,1527,1,12,2,18360,,,-3,,
3313,1528,1,189,9,18360,,,-3,,
3314,1529,1,406,8,18420,,,-3,,
3315,1529,1,6,10,18420,,,-3,,
3316,1530,1,42,10,18420,,,-3,,
3317,1530,1,356,6,18420,,,-3,,
3318,1531,1,13,10,18420,,,-3,,
3319,1532,1,22,8,18480,,,-3,,
3320,1533,1,8,7,18480,,,-3,,
3321,1533,1,39,4,18480,,,-3,,
3322,1534,1,49,7,18480,,,-3,,
3323,1535,1,33,6,18540,,,-3,,
3324,1535,1,189,3,18540,,,-3,,
3325,1535,1,2,8,18540,,,-3,,
3326,1536,1,404,8,18540,,,-3,,
3327,1537,1,9,7,18540,,,-3,,
3328,1537,1,14,5,18540,,,-3,,
3329,1537,1,288,4,18540,,,-3,,
3330,1537,1,4,8,18540,,,-3,,
3331,1538,1,24,7,18540,,,-3,,
3332,1539,1,114,8,18540,,,-3,,
3333,1540,1,8,3,18540,,,-3,,
3334,1541,1,5,3,18600,,,-3,,
3335,1542,1,5,10,18600,,,-3,,
3336,1542,1,108,4,18600,,,-3,,
3337,1542,1,37,7,18600,,,-3,,
3338,1542,1,8,2,18600,,,-3,,
3339,1543,1,1,10,18600,,,-3,,
3340,1544,1,61,6,18600,,,-3,,
3341,1544,1,10,8,18600,,,-3,,
3342,1545,1,1,5,18660,,,-3,,
3343,1545,1,316,7,18660,,,-3,,
3344,1546,1,18,6,18660,,,-3,,
3345,1547,1,295,6,18660,,,-3,,
3346,1547,1,487,8,18660,,,-3,,
3347,1548,1,61,7,18660,,,-3,,
3348,1548,1,96,2,18660,,,-3,,
3349,1548,1,0,2,18660,,,-3,,
3350,1548,1,12,9,18660,,,-3,,
3351,1549,1,0,4,18660,,,-3,,
3352,1549,1,137,8,18660,,,-3,,
3353,1549,1,46,10,18660,,,-3,,
3354,1550,1,32,1,18660,,,-3,,
3355,1550,1,38,8,18660,,,-3,,
3356,1550,1,41,8,18660,,,-3,,
3357,1550,1,13,4,18660,,,-3,,
3358,1551,1,0,6,18720,,,-3,,
3359,1551,1,1,7,18720,,,-3,,
3360,1551,1,37,9,18720,,,-3,,
3361,1552,1,31,5,18720,,,-3,,
3362,1552,1,78,10,18720,,,-3,,
3363,1553,1,1,4,18720,,,-3,,
3364,1554,1,35,12,18720,,,-3,,
3365,1554,1,316,6,18720,,,-3,,
3366,1555,1,27,6,18720,,,-3,,
3367,1556,1,113,6,18720,,,-3,,
3368,1556,1,173,11,18720,,,-3,,
3369,1557,1,15,4,18720,,,-3,,
3370,1557,1,173,1,18720,,,-3,,
3371,1557,1,1,4,18720,,,-3,,
3372,1558,1,6,6,18720,,,-3,,
3373,1559,1,67,4,18720,,,-3,,
3374,1559,1,32,4,18720,,,-3,,
3375,1559,1,332,10,18720,,,-3,,
3376,1559,1,52,4,18720,,,-3,,
3377,1560,1,117,7,18780,,,-3,,
3378,1560,1,185,8,18780,,,-3,,
3379,1560,1,68,10,18780,,,-3,,
3380,1560,1,0,7,18780,,,-3,,
3381,1561,1,28,9,18780,,,-3,,
3382,1562,1,329,3,18780,,,-3,,
3383,1562,1,15,7,18780,,,-3,,
3384,1562,1,220,10,18780,,,-3,,
3385,1563,1,51,9,18780,,,-3,,
3386,1563,1,84,8,18780,,,-3,,
3387,1564,1,157,6,18780,,,-3,,
3388,1565,1,95,9,18780,,,-3,,
3389,1566,1,21,6,18780,,,-3,,
3390,1566,1,5,8,18780,,,-3,,
3391,1567,1,44,3,18780,,,-3,,
3392,1568,1,4,5,18780,,,-3,,
3393,1568,1,328,6,18780,,,-3,,
3394,1568,1,8,12,18780,,,-3,,
3395,1569,1,134,4,18840,,,-3,,
3396,1569,1,7,6,18840,,,-3,,
3397,1569,1,1,3,18840,,,-3,,
3398,1570,1,3,4,18840,,,-3,,
3399,1570,1,13,12,18840,,,-3,,
3400,1570,1,109,4,18840,,,-3,,
3401,1570,1,1,7,18840,,,-3,,
3402,1571,1,332,10,18840,,,-3,,
3403,1571,1,46,3,18840,,,-3,,
3404,1572,1,366,4,18840,,,-3,,
3405,1573,1,35,6,18900,,,-3,,
3406,1573,1,322,2,18900,,,-3,,
3407,1573,1,19,8,18900,,,-3,,
3408,1573,1,130,6,18900,,,-3,,
3409,1573,1,34,7,18900,,,-3,,
3410,1574,1,256,8,18900,,,-3,,
3411,1574,1,174,2,18900,,,-3,,
3412,1574,1,37,8,18900,,,-3,,
3413,1574,1,140,4,18900,,,-3,,
3414,1575,1,197,8,18900,,,-3,,
3415,1576,1,183,10,18960,,,-3,,
3416,1576,1,170,6,18960,,,-3,,
3417,1576,1,189,5,18960,,,-3,,
3418,1577,1,358,11,18960,,,-3,,
3419,1577,1,416,6,18960,,,-3,,
3420,1577,1,9,8,18960,,,-3,,
3421,1578,1,120,7,18960,,,-3,,
3422,1578,1,3,7,18960,,,-3,,
3423,1578,1,7,2,18960,,,-3,,
3424,1578,1,4,1,18960,,,-3,,
3425,1579,1,125,5,18960,,,-3,,
3426,1580,1,21,5,18960,,,-3,,
3427,1581,1,42,6,18960,,,-3,,
3428,1581,1,9,8,18960,,,-3,,
3429,1582,1,9,11,19020,,,-3,,
3430,1582,1,484,7,19020,,,-3,,
3431,1583,1,374,1,19020,,,-3,,
3432,1583,1,260,8,19020,,,-3,,
3433,1584,1,204,2,19020,,,-3,,
3434,1585,1,2,4,19020,,,-3,,
3435,1586,1,360,4,19020,,,-3,,
3436,1587,1,31,10,19020,,,-3,,
3437,1587,1,147,1,19020,,,-3,,
3438,1588,1,268,8,19020,,,-3,,
3439,1589,1,332,4,19020,,,-3,,
3440,1589,1,303,10,19020,,,-3,,
3441,1590,1,4,6,19020,,,-3,,
3442,1590,1,419,10,19020,,,-3,,
3443,1590,1,16,2,19020,,,-3,,
3444,1591,1,2,10,19080,,,-3,,
3445,1591,1,70,11,19080,,,-3,,
3446,1591,1,15,10,19080,,,-3,,
3447,1592,1,400,10,19080,,,-3,,
3448,1592,1,83,4,19080,,,-3,,
3449,1592,1,98,6,19080,,,-3,,
3450,1592,1,4,2,19080,,,-3,,
3451,1592,1,15,7,19080,,,-3,,
3452,1593,1,0,4,19080,,,-3,,
3453,1593,1,306,5,19080,,,-3,,
3454,1593,1,465,8,19080,,,-3,,
3455,1593,1,154,7,19080,,,-3,,
3456,1594,1,184,12,19080,,,-3,,
3457,1594,1,92,6,19080,,,-3,,
3458,1594,1,15,9,19080,,,-3,,
3459,1595,1,6,4,19080,,,-3,,
3460,1596,1,6,10,19080,,,-3,,
3461,1597,1,342,6,19080,,,-3,,
3462,1598,1,3,9,19140,,,-3,,
3463,1598,1,25,6,19140,,,-3,,
3464,1598,1,10,9,19140,,,-3,,
3465,1599,1,42,5,19140,,,-3,,
3466,1599,1,61,6,19140,,,-3,,
3467,1599,1,147,10,19140,,,-3,,
3468,1600,1,22,8,19200,,,-3,,
3469,1601,1,1,6,19200,,,-3,,
3470,1602,1,6,8,19200,,,-3,,
3471,1602,1,4,8,19200,,,-3,,
3472,1603,1,460,4,19200,,,-3,,
3473,1604,1,11,5,19200,,,-3,,
3474,1605,1,3,3,19260,,,-3,,
3475,1605,1,4,6,19260,,,-3,,
3476,1606,1,34,6,19260,,,-3,,
3477,1607,1,379,8,19260,,,-3,,
3478,1608,1,15,7,19320,,,-3,,
3479,1609,1,22,3,19320,,,-3,,
3480,1609,1,46,1,19320,,,-3,,
3481,1609,1,85,8,19320,,,-3,,
3482,1610,1,404,7,19320,,,-3,,
3483,1611,1,11,4,19320,,,-3,,
3484,1612,1,127,8,19320,,,-3,,
3485,1612,1,1,12,19320,,,-3,,
3486,1613,1,4,8,19380,,,-3,,
3487,1613,1,14,7,19380,,,-3,,
3488,1613,1,3,6,19380,,,-3,,
3489,1614,1,1,4,19380,,,-3,,
3490,1615,1,21,6,19380,,,-3,,
3491,1616,1,217,8,19380,,,-3,,
3492,1616,1,379,12,19380,,,-3,,
3493,1617,1,23,6,19440,,,-3,,
3494,1617,1,235,7,19440,,,-3,,
3495,1618,1,22,12,19440,,,-3,,
3496,1619,1,74,4,19440,,,-3,,
3497,1619,1,278,6,19440,,,-3,,
3498,1620,1,21,7,19440,,,-3,,
3499,1620,1,4,4,19440,,,-3,,
3500,1620,1,439,8,19440,,,-3,,
3501,1620,1,22,6,19440,,,-3,,
3502,1620,1,41,12,19440,,,-3,,
3503,1621,1,24,6,19440,,,-3,,
3504,1621,1,0,10,19440,,,-3,,
3505,1621,1,236,8,19440,,,-3,,
3506,1622,1,9,4,19500,,,-3,,
3507,1623,1,289,9,19500,,,-3,,
3508,1623,1,47,9,19500,,,-3,,
3509,1624,1,1,12,19500,,,-3,,
3510,1624,1,19,9,19500,,,-3,,
3511,1625,1,8,8,19500,,,-3,,
3512,1625,1,78,6,19500,,,-3,,
3513,1625,1,42,7,19500,,,-3,,
3514,1625,1,15,8,19500,,,-3,,
3515,1626,1,35,8,19560,,,-3,,
3516,1627,1,13,10,19560,,,-3,,
3517,1627,1,3,4,19560,,,-3,,
3518,1628,1,2,10,19560,,,-3,,
3519,1628,1,35,6,19560,,,-3,,
3520,1628,1,41,6,19560,,,-3,,
3521,1628,1,236,4,19560,,,-3,,
3522,1628,1,121,8,19560,,,-3,,
3523,1629,1,86,7,19560,,,-3,,
3524,1630,1,34,8,19560,,,-3,,
3525,1630,1,261,5,19560,,,-3,,
3526,1631,1,13,5,19560,,,-3,,
3527,1632,1,26,10,19620,,,-3,,
3528,1632,1,18,4,19620,,,-3,,
3529,1633,1,437,4,19620,,,-3,,
3530,1633,1,23,3,19620,,,-3,,
3531,1634,1,2,4,19620,,,-3,,
3532,1635,1,178,5,19620,,,-3,,
3533,1635,1,2,12,19620,,,-3,,
3534,1635,1,115,6,19620,,,-3,,
3535,1635,1,10,4,19620,,,-3,,
3536,1636,1,434,2,19620,,,-3,,
3537,1637,1,241,9,19620,,,-3,,
3538,1637,1,5,4,19620,,,-3,,
3539,1637,1,135,5,19620,,,-3,,
3540,1637,1,22,8,19620,,,-3,,
3541,1638,1,7,6,19620,,,-3,,
3542,1638,1,135,8,19620,,,-3,,
3543,1639,1,40,6,19620,,,-3,,
3544,1640,1,0,5,19620,,,-3,,
3545,1640,1,410,7,19620,,,-3,,
3546,1640,1,18,8,19620,,,-3,,
3547,1641,1,277,8,19620,,,-3,,
3548,1641,1,27,1,19620,,,-3,,
3549,1641,1,150,8,19620,,,-3,,
3550,1641,1,98,5,19620,,,-3,,
3551,1642,1,457,4,19680,,,-3,,
3552,1642,1,310,1,19680,,,-3,,
3553,1642,1,152,8,19680,,,-3,,
3554,1642,1,210,6,19680,,,-3,,
3555,1642,1,42,10,19680,,,-3,,
3556,1643,1,254,7,19680,,,-3,,
3557,1644,1,3,11,19680,,,-3,,
3558,1644,1,123,5,19680,,,-3,,
3559,1644,1,14,10,19680,,,-3,,
3560,1644,1,0,10,19680,,,-3,,
3561,1645,1,29,4,19680,,,-3,,
3562,1646,1,2,6,19680,,,-3,,
3563,1647,1,34,7,19680,,,-3,,
3564,1648,1,102,5,19740,,,-3,,
3565,1649,1,1,5,19740,,,-3,,
3566,1650,1,25,4,19740,,,-3,,
3567,1650,1,473,7,19740,,,-3,,
3568,1650,1,32,7,19740,,,-3,,
3569,1650,1,49,8,19740,,,-3,,
3570,1651,1,9,6,19740,,,-3,,
3571,1652,1,108,7,19740,,,-3,,
3572,1652,1,46,7,19740,,,-3,,
3573,1652,1,100,7,19740,,,-3,,
3574,1653,1,34,2,19740,,,-3,,
3575,1654,1,14,2,19740,,,-3,,
3576,1655,1,26,6,19740,,,-3,,
3577,1656,1,0,5,19800,,,-3,,
3578,1656,1,32,8,19800,,,-3,,
3579,1656,1,16,5,19800,,,-3,,
3580,1657,1,67,6,19800,,,-3,,
3581,1657,1,22,6,19800,,,-3,,
3582,1657,1,171,8,19800,,,-3,,
3583,1658,1,9,4,19860,,,-3,,
3584,1659,1,2,6,19860,,,-3,,
3585,1659,1,39,4,19860,,,-3,,
3586,1659,1,14,7,19860,,,-3,,
3587,1659,1,34,7,19860,,,-3,,
3588,1659,1,149,3,19860,,,-3,,
3589,1660,1,49,8,19860,,,-3,,
3590,1661,1,229,9,19860,,,-3,,
3591,1662,1,1,8,19860,,,-3,,
3592,1662,1,46,8,19860,,,-3,,
3593,1663,1,110,8,19860,,,-3,,
3594,1663,1,67,4,19860,,,-3,,
3595,1664,1,88,6,19860,,,-3,,
3596,1665,1,120,10,19860,,,-3,,
3597,1665,1,48,12,19860,,,-3,,
3598,1665,1,18,6,19860,,,-3,,
3599,1665,1,198,9,19860,,,-3,,
3600,1666,1,5,12,19860,,,-3,,
3601,1666,1,6,10,19860,,,-3,,
3602,1666,1,250,6,19860,,,-3,,
3603,1666,1,2,12,19860,,,-3,,
3604,1666,1,14,10,19860,,,-3,,
3605,1667,1,30,10,19860,,,-3,,
3606,1667,1,39,2,19860,,,-3,,
3607,1668,1,316,12,19920,,,-3,,
3608,1669,1,31,10,19920,,,-3,,
3609,1669,1,250,6,19920,,,-3,,
3610,1670,1,43,10,19920,,,-3,,
3611,1671,1,0,5,19920,,,-3,,
3612,1672,1,138,8,19920,,,-3,,
3613,1672,1,10,10,19920,,,-3,,
3614,1673,1,39,2,19920,,,-3,,
3615,1673,1,20,10,19920,,,-3,,
3616,1674,1,189,7,19920,,,-3,,
3617,1674,1,13,6,19920,,,-3,,
3618,1675,1,33,12,19980,,,-3,,
3619,1676,1,47,5,19980,,,-3,,
3620,1676,1,51,11,19980,,,-3,,
3621,1676,1,236,12,19980,,,-3,,
3622,1676,1,1,8,19980,,,-3,,
3623,1676,1,35,9,19980,,,-3,,
3624,1676,1,128,6,19980,,,-3,,
3625,1676,1,179,4,19980,,,-3,,
3626,1676,1,217,8,19980,,,-3,,
3627,1677,1,107,1,19980,,,-3,,
3628,1677,1,2,6,19980,,,-3,,
3629,1678,1,103,8,19980,,,-3,,
3630,1679,1,67,6,19980,,,-3,,
3631,1680,1,27,2,19980,,,-3,,
3632,1680,1,321,12,19980,,,-3,,
3633,1680,1,56,10,19980,,,-3,,
3634,1681,1,12,12,20040,,,-3,,
3635,1682,1,44,2,20040,,,-3,,
3636,1682,1,5,9,20040,,,-3,,
3637,1683,1,5,12,20100,,,-3,,
3638,1684,1,7,2,20100,,,-3,,
3639,1684,1,86,4,20100,,,-3,,
3640,1684,1,1,5,20100,,,-3,,
3641,1684,1,18,7,20100,,,-3,,
3642,1684,1,165,7,20100,,,-3,,
3643,1685,1,103,8,20160,,,-3,,
3644,1685,1,186,6,20160,,,-3,,
3645,1686,1,139,6,20160,,,-3,,
3646,1686,1,49,4,20160,,,-3,,
3647,1687,1,477,12,20160,,,-3,,
3648,1688,1,16,6,20160,,,-3,,
3649,1688,1,19,4,20160,,,-3,,
3650,1688,1,10,3,20160,,,-3,,
3651,1689,1,20,10,20220,,,-3,,
3652,1689,1,0,4,20220,,,-3,,
3653,1689,1,5,10,20220,,,-3,,
3654,1690,1,315,1,20220,,,-3,,
3655,1690,1,285,6,20220,,,-3,,
3656,1690,1,62,9,20220,,,-3,,
3657,1690,1,15,12,20220,,,-3,,
3658,1690,1,10,5,20220,,,-3,,
3659,1690,1,218,6,20220,,,-3,,
3660,1691,1,418,2,20220,,,-3,,
3661,1691,1,2,9,20220,,,-3,,
3662,1692,1,400,5,20220,,,-3,,
3663,1692,1,0,9,20220,,,-3,,
3664,1692,1,275,12,20220,,,-3,,
3665,1693,1,153,6,20220,,,-3,,
3666,1694,1,206,8,20280,,,-3,,
3667,1695,1,236,5,20280,,,-3,,
3668,1695,1,18,10,20280,,,-3,,
3669,1695,1,7,4,20280,,,-3,,
3670,1696,1,30,4,20280,,,-3,,
3671,1697,1,1,2,20280,,,-3,,
3672,1697,1,464,8,20280,,,-3,,
3673,1697,1,240,6,20280,,,-3,,
3674,1697,1,22,6,20280,,,-3,,
3675,1697,1,125,10,20280,,,-3,,
3676,1697,1,382,4,20280,,,-3,,
3677,1698,1,42,12,20340,,,-3,,
3678,1698,1,7,2,20340,,,-3,,
3679,1698,1,16,6,20340,,,-3,,
3680,1699,1,30,4,20340,,,-3,,
3681,1700,1,188,1,20340,,,-3,,
3682,1700,1,26,9,20340,,,-3,,
3683,1701,1,222,5,20340,,,-3,,
3684,1702,1,43,5,20340,,,-3,,
3685,1703,1,322,8,20400,,,-3,,
3686,1703,1,43,9,20400,,,-3,,
3687,1703,1,232,7,20400,,,-3,,
3688,1703,1,0,5,20400,,,-3,,
3689,1704,1,46,11,20400,,,-3,,
3690,1705,1,64,6,20400,,,-3,,
3691,1705,1,100,10,20400,,,-3,,
3692,1706,1,377,4,20400,,,-3,,
3693,1706,1,77,10,20400,,,-3,,
3694,1707,1,389,4,20460,,,-3,,
3695,1707,1,150,9,20460,,,-3,,
3696,1707,1,38,4,20460,,,-3,,
3697,1707,1,32,5,20460,,,-3,,
3698,1708,1,22,8,20460,,,-3,,
3699,1708,1,138,10,20460,,,-3,,
3700,1708,1,336,5,20460,,,-3,,
3701,1708,1,30,6,20460,,,-3,,
3702,1709,1,96,4,20520,,,-3,,
3703,1709,1,290,10,20520,,,-3,,
3704,1710,1,28,9,20520,,,-3,,
3705,1711,1,117,10,20520,,,-3,,
3706,1712,1,2,2,20580,,,-3,,
3707,1712,1,88,5,20580,,,-3,,
3708,1713,1,14,6,20580,,,-3,,
3709,1714,1,35,11,20580,,,-3,,
3710,1715,1,14,7,20580,,,-3,,
3711,1715,1,151,6,20580,,,-3,,
3712,1716,1,138,4,20640,,,-3,,
3713,1716,1,25,9,20640,,,-3,,
3714,1716,1,32,9,20640,,,-3,,
3715,1716,1,19,8,20640,,,-3,,
3716,1716,1,17,7,20640,,,-3,,
3717,1716,1,2,4,20640,,,-3,,
3718,1716,1,8,7,20640,,,-3,,
3719,1716,1,60,10,20640,,,-3,,
3720,1717,1,18,7,20640,,,-3,,
3721,1717,1,483,4,20640,,,-3,,
3722,1717,1,108,11,20640,,,-3,,
3723,1718,1,82,4,20640,,,-3,,
3724,1718,1,166,8,20640,,,-3,,
3725,1718,1,3,1,20640,,,-3,,
3726,1718,1,21,11,20640,,,-3,,
3727,1718,1,33,5,20640,,,-3,,
3728,1719,1,97,6,20640,,,-3,,
3729,1719,1,8,4,20640,,,-3,,
3730,1719,1,73,3,20640,,,-3,,
3731,1719,1,114,2,20640,,,-3,,
3732,1720,1,315,4,20640,,,-3,,
3733,1721,1,1,6,20700,,,-3,,
3734,1721,1,52,9,20700,,,-3,,
3735,1721,1,293,11,20700,,,-3,,
3736,1721,1,453,5,20700,,,-3,,
3737,1722,1,119,6,20700,,,-3,,
3738,1723,1,7,11,20700,,,-3,,
3739,1723,1,8,6,20700,,,-3,,
3740,1723,1,6,8,20700,,,-3,,
3741,1724,1,1,8,20700,,,-3,,
3742,1724,1,0,8,20700,,,-3,,
3743,1725,1,54,7,20700,,,-3,,
3744,1726,1,120,6,20760,,,-3,,
3745,1727,1,13,7,20760,,,-3,,
3746,1728,1,2,4,20760,,,-3,,
3747,1729,1,97,10,20820,,,-3,,
3748,1729,1,37,9,20820,,,-3,,
3749,1730,1,49,4,20820,,,-3,,
3750,1731,1,2,10,20820,,,-3,,
3751,1732,1,12,11,20820,,,-3,,
3752,1732,1,84,6,20820,,,-3,,
3753,1733,1,22,8,20820,,,-3,,
3754,1734,1,308,5,20820,,,-3,,
3755,1735,1,12,6,20880,,,-3,,
3756,1736,1,51,7,20880,,,-3,,
3757,1736,1,306,9,20880,,,-3,,
3758,1736,1,115,6,20880,,,-3,,
3759,1737,1,17,10,20880,,,-3,,
3760,1738,1,112,7,20880,,,-3,,
3761,1738,1,15,4,20880,,,-3,,
3762,1739,1,2,6,20880,,,-3,,
3763,1739,1,124,11,20880,,,-3,,
3764,1740,1,15,1,20940,,,-3,,
3765,1741,1,8,8,20940,,,-3,,
3766,1741,1,493,10,20940,,,-3,,
3767,1741,1,100,9,20940,,,-3,,
3768,1742,1,7,12,20940,,,-3,,
3769,1743,1,25,10,20940,,,-3,,
3770,1744,1,20,6,20940,,,-3,,
3771,1745,1,309,5,20940,,,-3,,
3772,1746,1,96,6,20940,,,-3,,
3773,1747,1,28,10,20940,,,-3,,
3774,1748,1,495,8,20940,,,-3,,
3775,1748,1,255,8,20940,,,-3,,
3776,1749,1,10,9,21000,,,-3,,
3777,1749,1,55,6,21000,,,-3,,
3778,1750,1,12,6,21000,,,-3,,
3779,1751,1,201,10,21000,,,-3,,
3780,1751,1,4,4,21000,,,-3,,
3781,1752,1,33,2,21000,,,-3,,
3782,1753,1,39,6,21060,,,-3,,
3783,1754,1,47,4,21060,,,-3,,
3784,1754,1,186,10,21060,,,-3,,
3785,1755,1,114,6,21060,,,-3,,
3786,1756,1,17,5,21060,,,-3,,
3787,1756,1,40,8,21060,,,-3,,
3788,1756,1,63,7,21060,,,-3,,
3789,1757,1,5,11,21060,,,-3,,
3790,1757,1,56,9,21060,,,-3,,
3791,1758,1,1,6,21120,,,-3,,
3792,1758,1,106,9,21120,,,-3,,
3793,1758,1,218,4,21120,,,-3,,
3794,1758,1,189,4,21120,,,-3,,
3795,1759,1,301,4,21120,,,-3,,
3796,1760,1,48,5,21120,,,-3,,
3797,1760,1,38,2,21120,,,-3,,
3798,1761,1,233,2,21120,,,-3,,
3799,1762,1,41,8,21120,,,-3,,
3800,1763,1,418,10,21120,,,-3,,
3801,1764,1,17,8,21120,,,-3,,
3802,1764,1,463,8,21120,,,-3,,
3803,1765,1,11,1,21180,,,-3,,
3804,1766,1,158,4,21180,,,-3,,
3805,1766,1,12,8,21180,,,-3,,
3806,1767,1,22,5,21180,,,-3,,
3807,1768,1,173,12,21180,,,-3,,
3808,1769,1,98,6,21180,,,-3,,
3809,1770,1,305,10,21180,,,-3,,
3810,1771,1,207,1,21180,,,-3,,
3811,1771,1,15,12,21180,,,-3,,
3812,1772,1,246,5,21180,,,-3,,
3813,1773,1,1,8,21180,,,-3,,
3814,1773,1,14,6,21180,,,-3,,
3815,1774,1,123,4,21240,,,-3,,
3816,1775,1,106,6,21240,,,-3,,
3817,1776,1,31,7,21240,,,-3,,
3818,1776,1,107,7,21240,,,-3,,
3819,1776,1,57,8,21240,,,-3,,
3820,1777,1,279,12,21240,,,-3,,
3821,1777,1,41,11,21240,,,-3,,
3822,1778,1,40,10,21240,,,-3,,
3823,1779,1,3,8,21300,,,-3,,
3824,1779,1,117,4,21300,,,-3,,
3825,1779,1,1,6,21300,,,-3,,
3826,1779,1,256,8,21300,,,-3,,
3827,1780,1,47,9,21300,,,-3,,
3828,1781,1,254,10,21300,,,-3,,
3829,1781,1,21,10,21300,,,-3,,
3830,1782,1,179,11,21300,,,-3,,
3831,1783,1,111,6,21360,,,-3,,
3832,1784,1,45,5,21360,,,-3,,
3833,1785,1,95,5,21360,,,-3,,
3834,1785,1,315,4,21360,,,-3,,
3835,1785,1,2,9,21360,,,-3,,
3836,1785,1,14,8,21360,,,-3,,
3837,1785,1,4,6,21360,,,-3,,
3838,1786,1,21,10,21360,,,-3,,
3839,1786,1,20,4,21360,,,-3,,
3840,1786,1,431,4,21360,,,-3,,
3841,1786,1,10,12,21360,,,-3,,
3842,1787,1,469,7,21360,,,-3,,
3843,1788,1,24,8,21360,,,-3,,
3844,1789,1,202,4,21360,,,-3,,
3845,1790,1,3,3,21420,,,-3,,
3846,1791,1,29,2,21420,,,-3,,
3847,1791,1,156,5,21420,,,-3,,
3848,1792,1,140,3,21420,,,-3,,
3849,1793,1,97,8,21420,,,-3,,
3850,1794,1,489,11,21420,,,-3,,
3851,1795,1,39,10,21480,,,-3,,
3852,1796,1,33,6,21480,,,-3,,
3853,1797,1,12,6,21480,,,-3,,
3854,1797,1,2,4,21480,,,-3,,
3855,1797,1,61,10,21480,,,-3,,
3856,1797,1,3,11,21480,,,-3,,
3857,1797,1,199,6,21480,,,-3,,
3858,1797,1,37,6,21480,,,-3,,
3859,1798,1,267,2,21480,,,-3,,
3860,1799,1,36,6,21480,,,-3,,
3861,1799,1,75,6,21480,,,-3,,
3862,1800,1,17,2,21540,,,-3,,
3863,1801,1,12,7,21540,,,-3,,
3864,1802,1,41,10,21540,,,-3,,
3865,1803,1,327,10,21540,,,-3,,
3866,1804,1,148,10,21540,,,-3,,
3867,1804,1,17,6,21540,,,-3,,
3868,1805,1,357,9,21600,,,-3,,
3869,1805,1,103,4,21600,,,-3,,
3870,1805,1,286,8,21600,,,-3,,
3871,1805,1,2,6,21600,,,-3,,
3872,1805,1,35,9,21600,,,-3,,
3873,1806,1,253,6,21600,,,-3,,
3874,1806,1,475,2,21600,,,-3,,
3875,1806,1,20,4,21600,,,-3,,
3876,1806,1,31,10,21600,,,-3,,
3877,1806,1,453,6,21600,,,-3,,
3878,1807,1,45,5,21600,,,-3,,
3879,1808,1,33,4,21600,,,-3,,
3880,1808,1,3,6,21600,,,-3,,
3881,1809,1,15,6,21600,,,-3,,
3882,1810,1,135,2,21600,,,-3,,
3883,1811,1,238,7,21600,,,-3,,
3884,1811,1,297,4,21600,,,-3,,
3885,1811,1,208,2,21600,,,-3,,
3886,1811,1,3,8,21600,,,-3,,
3887,1812,1,67,10,21660,,,-3,,
3888,1813,1,88,7,21660,,,-3,,
3889,1813,1,23,4,21660,,,-3,,
3890,1814,1,31,8,21660,,,-3,,
3891,1814,1,7,4,21660,,,-3,,
3892,1815,1,16,5,21660,,,-3,,
3893,1816,1,381,3,21660,,,-3,,
3894,1817,1,11,6,21660,,,-3,,
3895,1818,1,360,9,21660,,,-3,,
3896,1819,1,38,6,21720,,,-3,,
3897,1819,1,49,7,21720,,,-3,,
3898,1820,1,461,9,21720,,,-3,,
3899,1821,1,82,2,21720,,,-3,,
3900,1822,1,25,6,21720,,,-3,,
3901,1823,1,107,7,21720,,,-3,,
3902,1823,1,13,4,21720,,,-3,,
3903,1823,1,25,6,21720,,,-3,,
3904,1824,1,374,5,21720,,,-3,,
3905,1825,1,43,10,21780,,,-3,,
3906,1826,1,103,3,21780,,,-3,,
3907,1826,1,219,4,21780,,,-3,,
3908,1827,1,141,5,21780,,,-3,,
3909,1828,1,4,10,21780,,,-3,,
3910,1828,1,30,10,21780,,,-3,,
3911,1829,1,29,8,21780,,,-3,,
3912,1830,1,36,5,21780,,,-3,,
3913,1830,1,219,4,21780,,,-3,,
3914,1831,1,139,8,21780,,,-3,,
3915,1831,1,68,2,21780,,,-3,,
3916,1831,1,18,6,21780,,,-3,,
3917,1832,1,43,8,21840,,,-3,,
3918,1832,1,3,10,21840,,,-3,,
3919,1833,1,6,2,21840,,,-3,,
3920,1833,1,162,10,21840,,,-3,,
3921,1834,1,136,10,21840,,,-3,,
3922,1835,1,286,2,21840,,,-3,,
3923,1836,1,79,12,21840,,,-3,,
3924,1837,1,470,2,21900,,,-3,,
3925,1837,1,245,6,21900,,,-3,,
3926,1838,1,337,6,21900,,,-3,,
3927,1838,1,252,4,21900,,,-3,,
3928,1839,1,105,6,21900,,,-3,,
3929,1840,1,293,9,21900,,,-3,,
3930,1841,1,25,8,21960,,,-3,,
3931,1841,1,168,6,21960,,,-3,,
3932,1842,1,6,6,21960,,,-3,,
3933,1843,1,143,2,21960,,,-3,,
3934,1843,1,10,2,21960,,,-3,,
3935,1844,1,342,2,21960,,,-3,,
